# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.31683222657792376,2.0370977071402403,4.66654948574844,-46.57483751245069,0.9504966797337707,2.999999999999958,-2.4651003321277076,33.507777483836996,-134.73820318080504,337.1968315585969
 0.31945638331730636,2.0388081149917183,4.664719886393058,-46.9284116763799,0.9583691499519186,3.0000000000000213,-2.4644341190391943,34.39263482186995,-135.81909819143104,343.05778718624987
 0.32206130417610745,2.0405085986953573,4.662878237541362,-47.28220967828231,0.9661839125283218,2.9999999999999787,-2.4653453515768122,35.28627320748556,-136.97903807825531,348.9412808625814
 0.3246470639208627,2.0421988069538886,4.661024859752108,-47.63640456082035,0.9739411917625874,2.9999999999999787,-2.4678280464693674,36.188551524823346,-138.2198389766309,354.8474823457691
 0.32721373217741423,2.0438783884700436,4.659160073584055,-47.99116903394734,0.981641196532242,2.9999999999999782,-2.471879201292277,37.09932729367747,-139.54344210918248,360.77657081781956
 0.32976137377241854,2.045546991946553,4.657284199595961,-48.34667571137477,0.9892841213172548,2.9999999999999565,-2.477498760564474,38.018456691995965,-140.95191884301093,366.7287345327691
 0.3322900490554652,2.047204266086149,4.655397558346584,-48.7030973446511,0.9968701471663949,3.0,-2.4846895911762106,38.945794578591965,-142.44747615567044,372.70417043071944
 0.33479981420349175,2.0488498595915625,4.653500470394679,-49.06060705573094,1.0043994426104745,3.000000000000022,-2.4934574642496963,39.881194516063125,-144.0324621506707,378.7030837159014
 0.33729072150901657,2.050483421165525,4.651593256299005,-49.419378567934764,1.011872164527049,3.0,-2.5038110502126076,40.82450879391584,-145.709372149487,384.7256873858522
 0.33976281965363736,2.052104599510768,4.649676236618322,-49.77958643647938,1.0192884589609112,2.999999999999955,-2.5157619184046665,41.775588451890364,-147.4808549261866,390.7722017110185
 0.34221615396809313,2.0537130433300224,4.647749731911384,-50.14140627859506,1.0266484619042786,3.0000000000000226,-2.5293245440914913,42.73428330348344,-149.3497191876799,396.842853655452
